DATE,AMXL,CEMEXCPO,GFNORTEO,GMEXICOB,MEXCHEM,TLEVISACPO
2018-01-08,16.98,15.15,109.419998,64.845146,49.839561,74.370003
2018-01-09,16.93,14.95,110.660004,65.162727,50.068184,73.209999
2018-01-10,16.48,15.01,107.849998,64.904694,49.511539,72.669998
2018-01-11,16.370001,15.33,106.199997,65.559692,51.280872,72.910004
2018-01-12,16.48,15.31,109.110001,65.688713,51.330574,72.690002
2018-01-15,16.5,15.37,110.730003,65.77803,51.718235,73.32
2018-01-16,16.389999,15.36,108.260002,65.033707,52.354401,73.529999
2018-01-17,16.530001,15.29,109.959999,65.470375,53.050205,74.080002
2018-01-18,17.07,15.25,111.43,64.765755,53.000507,74.980003
2018-01-19,16.940001,15.27,109.900002,64.110748,52.583023,74.849998
2018-01-22,17.219999,15.4,111.230003,63.594692,51.976681,76.43
2018-01-23,17.190001,15.62,113.419998,63.396206,52.960747,77.449997
2018-01-24,17.469999,15.58,116.839996,65.053558,53.656551,77.699997
2018-01-25,17.610001,15.43,115.529999,65.907051,53.358349,78
2018-01-26,17.620001,15.7,119.629997,67.524704,54.372238,76.360001
2018-01-29,17.4,15.51,119.089996,66.562042,54.372238,77.110001
2018-01-30,17.469999,15.77,119.019997,65.003937,52.374279,76.75
2018-01-31,17.440001,15.48,119.580002,65.480309,52.433922,77.019997
2018-02-01,17.639999,15.34,118.279999,65.708557,53.12973,76.949997
2018-02-02,17.42,15.21,119.669998,64.468025,53.119785,76.550003
2018-02-06,17.190001,14.92,115.160004,63.91227,51.539314,74.480003
2018-02-07,16.879999,14.7,116.190002,62.106052,51.370335,73.879997
2018-02-08,16.6,14.03,114.769997,60.93499,50.84351,70.669998
2018-02-09,16.58,13.96,115.989998,61.857948,50.704346,70.150002
2018-02-12,16.6,13.79,115.550003,62.751129,50.664589,70.879997
2018-02-13,16.67,13.78,115.330002,63.515297,50.813686,70.419998
2018-02-14,17.379999,14.14,116.309998,64.795525,52.304699,70.489998
2018-02-15,17.950001,13.94,117.529999,65.381058,52.632725,70.720001
2018-02-16,17.870001,13.91,116,65.599388,52.722187,71.25
2018-02-19,17.780001,13.93,116.769997,64.378708,53.358349,71.639999
2018-02-20,17.75,13.52,114.360001,65.07341,52.612843,71.910004
2018-02-21,17.889999,13.28,114.800003,64.468025,51.161594,68.559998
2018-02-22,17.92,13.5,115.120003,65.490227,54.799664,69.099998
2018-02-23,17.870001,13.23,115.559998,65.519997,54.213196,67.239998
2018-02-26,18.01,13.05,115.400002,65.790001,53.68,68.260002
2018-02-27,17.940001,12.69,113.099998,65.540001,53.459999,66.580002
2018-02-28,17.34,12.45,113.160004,64.349998,52.84,64.510002
2018-03-01,17.610001,13.1,112.379997,62.130001,53.349998,63.66
2018-03-02,17.549999,13.1,112.93,61.639999,53.630001,64.040001
2018-03-05,17.799999,13.01,113.040001,63.93,53.799999,63.93
2018-03-06,17.450001,13.15,114.32,65.099998,53.540001,63.490002
2018-03-07,17.450001,13,113.940002,64.919998,53.759998,63.25
2018-03-08,17.639999,13.55,117.190002,64.690002,55.470001,63.27
2018-03-09,17.879999,13.72,119.120003,64.110001,55.490002,63.540001
2018-03-12,17.84,13.55,118.739998,64.879997,55.709999,63.540001
2018-03-13,18.09,13.68,116.559998,64.949997,54.91,62.119999
2018-03-14,17.98,13.44,116.169998,63.34,55.650002,61.18
2018-03-15,18.01,13.38,114.419998,62.630001,55.77,59.889999
2018-03-16,17.75,13.07,115.459999,61.889999,55.810001,58.889999
2018-03-20,17.700001,12.62,115.599998,63.27,56.369999,54.700001
2018-03-21,17.719999,12.65,114.709999,64.239998,57.16,54.049999
2018-03-22,17.76,12.43,114.910004,63.240002,56.389999,57.029999
2018-03-23,17.35,12.99,113.629997,60.91,56.09,56.630001
2018-03-26,17.610001,12.92,115.169998,61.810001,56.580002,57.040001
2018-03-27,17.629999,12.65,113.230003,61.790001,56.259998,58.639999
2018-03-28,17.25,12.03,111.129997,60.549999,55.639999,57.830002
2018-04-02,17.16,11.99,110.400002,60.080002,54.779999,59
2018-04-03,17.58,12.12,112.25,61.990002,56.220001,60.419998
2018-04-04,17.690001,12.4,114.940002,61.98,57.610001,63.419998
2018-04-05,17.76,12.63,115.239998,62.470001,57.990002,64.050003
2018-04-06,17.76,12.66,115.639999,61.799999,57.509998,66.550003
2018-04-09,17.84,13.04,115.050003,61.709999,57.189999,66.410004
2018-04-10,17.870001,12.98,117.019997,63.82,57.310001,63.279999
2018-04-11,17.780001,13.05,118.349998,64.720001,57.939999,63.369999
2018-04-12,17.799999,13.06,119.300003,65.370003,59.029999,64.129997
2018-04-13,17.76,12.89,119.080002,65.330002,58.93,63.720001
2018-04-16,17.6,12.6,119.629997,63.400002,58.23,64.160004
2018-04-17,17.790001,12.92,119.32,63.439999,58.860001,65.669998
2018-04-18,17.940001,13.05,119.370003,65.099998,58.810001,65.900002
2018-04-19,17.98,12.85,117.040001,63.82,58.75,65.650002
2018-04-20,17.85,12.69,115.309998,62.939999,59.200001,65.709999
2018-04-23,17.74,12.86,114.690002,63.950001,58.73,66.489998
2018-04-24,17.59,12.5,115.129997,63.279999,58.84,65.779999
2018-04-25,17.5,12.47,115.550003,63.560001,58.549999,65.589996
2018-04-26,17.5,12.16,115.410004,63.470001,58.939999,64.099998
2018-04-27,17.4,11.67,116.989998,62.369999,58.349998,66.93
2018-04-30,17.309999,11.7,117.019997,62.169998,58.419998,67.120003
2018-05-02,17.24,11.44,117.290001,59.98,57.650002,67.209999
2018-05-03,17.049999,11.44,113.730003,58.580002,57.349998,65.949997
2018-05-04,17.040001,11.53,111.57,57.919998,57.150002,67.389999
